48,2,1,4.395345361528472
29,4,1,3.97953504487523
25,3,1,6.934919562374345
40,3,1,7.5919480219011515
27,1,2,4.149202735977323
44,2,2,4.709506821918165
49,3,2,3.439620342688818
45,3,1,8.446840117332371
33,3,1,3.0490215627990285
49,4,1,3.8049971000421445
39,5,2,6.1592057106047875
25,1,1,6.1592057106047875
29,5,2,3.0490215627990285
37,2,1,1.603432745858124
35,5,2,3.533150669070569
58,4,1,8.823702431263166
41,4,2,7.324246181325056
29,4,2,5.226127268099619
27,2,1,4.232323968849116
56,4,2,3.8049971000421445
43,1,2,3.625181154795564
36,2,2,2.5167235818026374
40,2,1,1.4699535777743744
53,3,1,3.625181154795564
55,2,2,3.247776041971798
59,2,2,2.5167235818026374
45,3,1,5.082442693083735
34,4,2,4.785758736993106
26,5,2,2.7362861929703066
40,2,2,3.0490215627990285
36,3,1,5.640535277520913
38,1,1,4.431457158952009
47,3,2,3.149305724395372
35,4,2,2.627699524416434
49,2,2,4.475320186969985
40,3,2,4.395345361528472
32,4,1,6.1592057106047875
57,4,1,8.58989467175587
56,4,1,7.851792208518876
29,2,1,2.286981798798547
29,2,1,3.97953504487523
36,3,2,4.395345361528472
48,4,2,3.8049971000421445
45,4,1,4.785758736993106
58,3,1,6.1592057106047875
48,2,1,3.97953504487523
45,3,2,4.554317405212801
41,3,1,4.709506821918165
27,2,1,5.1546544701769275
44,2,2,6.466485876496154
46,1,2,4.3143587074705145
53,2,1,3.97953504487523
34,5,1,5.505026315237532
25,3,2,2.627699524416434
29,3,1,3.97953504487523
28,5,2,2.7362861929703066
46,4,1,9.05206153865308
55,5,2,6.1592057106047875
56,2,1,1.7909054631156154
41,2,2,4.395345361528472
52,3,1,4.554317405212801
27,2,1,3.0490215627990285
33,3,2,3.247776041971798
27,4,1,2.5167235818026374
25,3,1,2.627699524416434
25,2,1,3.8049971000421445
41,1,1,4.395345361528472
54,4,1,2.5167235818026374
36,5,1,5.1546544701769275
31,3,1,3.715776537630808
52,2,2,3.778371866656639
46,2,2,5.8392406999019135
45,2,1,3.97953504487523
33,4,2,8.35026251595798
42,4,2,4.785758736993106
41,4,2,5.8392406999019135
25,2,1,1.920073241989766
51,2,2,4.199208087270504
41,2,1,3.533150669070569
30,4,1,4.785758736993106
41,2,2,4.747741714191612
53,2,2,2.167861360623417
40,2,1,3.97953504487523
39,4,2,6.762382541294009
54,2,2,3.149305724395372
27,4,1,4.232323968849116
34,2,1,2.167861360623417
53,5,2,7.953668320110014
48,5,2,4.554317405212801
59,2,1,3.0490215627990285
30,3,1,8.104385777948
45,5,2,7.851792208518876
39,4,2,1.3785309132255534
45,4,1,4.3143587074705145
53,4,2,7.5390571359221585
43,1,1,3.6888352528423454
56,4,2,7.851792208518876
37,4,1,5.505026315237532
33,3,2,4.935714970944316
50,5,2,5.573094988095287
53,4,1,1.231441553512202
37,3,2,7.324246181325056
57,4,2,3.533150669070569
38,1,1,7.5919480219011515
31,2,2,7.831279035580739
48,2,1,1.231441553512202
33,2,1,4.149202735977323
30,3,2,4.785758736993106
44,2,1,6.1592057106047875
38,2,2,5.226127268099619
51,2,1,2.167861360623417
47,3,1,3.8049971000421445
28,4,2,3.97953504487523
52,3,2,8.823702431263166
27,4,1,5.505026315237532
49,2,1,5.505026315237532
27,3,1,5.904319234659914
48,2,1,4.785758736993106
38,3,1,3.533150669070569
58,3,1,5.3669372201822645
46,2,1,3.8049971000421445
40,2,1,3.625181154795564
35,2,2,4.935714970944316
50,2,2,4.3143587074705145
34,3,1,7.7487568205724315
49,5,2,5.505026315237532
37,4,2,5.640535277520913
28,2,1,9.917293739568496
30,3,1,2.8837169776863467
49,5,2,5.505026315237532
44,4,2,3.0490215627990285
45,4,2,3.439620342688818
44,3,2,2.403206945289592
35,4,2,3.0490215627990285
59,2,2,7.983505549857189
51,4,1,6.000899617617267
45,2,1,4.785758736993106
33,4,2,5.1546544701769275
45,2,2,9.622624897277387
50,2,2,6.1592057106047875
39,3,2,5.3669372201822645
49,2,2,2.7405819480942104
56,2,1,4.475320186969985
56,2,2,6.762382541294009
42,1,1,5.505026315237532
30,5,2,3.97953504487523
48,4,2,3.533150669070569
50,3,2,7.324300557298173
45,4,1,1.231441553512202
46,2,1,5.505026315237532
47,4,2,2.403206945289592
36,1,1,3.97953504487523
51,4,1,9.141956331341582
46,2,1,3.97953504487523
37,4,2,3.97953504487523
43,4,1,5.3507455781051885
34,4,2,6.466485876496154
58,2,1,6.096273341940484
40,1,1,7.047991648683415
41,2,2,2.5167235818026374
30,2,1,1.078693490841838
56,3,2,3.97953504487523
44,2,1,1.078693490841838
51,5,2,3.97953504487523
35,2,1,4.149202735977323
51,3,2,8.823702431263166
41,2,1,3.344520510507784
46,2,1,2.5725193185742325
50,3,1,2.5167235818026374
45,3,2,2.5167235818026374
59,3,2,5.1546544701769275
30,4,2,3.97953504487523
45,2,1,5.505026315237532
42,2,1,4.785758736993106
30,3,2,7.851792208518876
39,4,1,4.395345361528472
50,2,1,6.466485876496154
45,2,1,2.403206945289592
44,1,2,7.851792208518876
42,4,1,3.0490215627990285
56,4,2,3.439620342688818
50,5,2,1.6578316710109529
53,3,2,4.232323968849116
27,1,2,6.1592057106047875
56,5,2,3.533150669070569
50,1,1,9.186603511437283
49,2,2,1.125148326332745
42,3,1,2.627699524416434
28,2,1,1.3785309132255534
38,4,1,3.97953504487523
33,3,2,5.505026315237532
52,2,1,5.009470383525816
46,2,1,4.554317405212801
42,2,2,4.554317405212801
32,2,1,3.0490215627990285
25,4,1,3.533150669070569
34,1,1,8.823702431263166
44,3,2,3.049122783808096
40,3,2,4.935714970944316
51,4,1,4.554317405212801
42,4,2,3.625181154795564
31,2,1,7.103963551051057
32,3,1,3.0490215627990285
51,1,2,3.1691419760735164
32,5,1,5.1546544701769275
36,3,1,4.785758736993106
51,4,1,5.505026315237532
35,4,2,6.645315704489668
46,2,1,5.522103287485548
43,4,2,2.8426207632146223
39,2,1,4.149202735977323
37,3,1,4.785758736993106
59,5,2,2.9468279565607496
37,3,1,3.439620342688818
25,3,2,4.149202735977323
27,4,1,7.5919480219011515
52,4,1,6.1592057106047875
33,4,2,1.1558126057300049
37,4,2,3.1691419760735164
34,2,1,7.851792208518876
40,3,1,5.606892675393562
50,2,2,5.226127268099619
54,1,1,5.505026315237532
32,4,2,3.661588049560271
37,4,2,6.283561892179867
32,2,1,5.1546544701769275
42,3,1,2.1071510968570113
43,2,2,3.715776537630808
44,2,1,3.247776041971798
40,3,2,4.395345361528472
43,2,1,1.920073241989766
32,4,1,4.63236940182993
48,2,2,3.97953504487523
47,1,1,2.333808374572685
55,2,2,6.762382541294009
28,2,1,4.395345361528472
52,5,1,2.627699524416434
42,2,2,5.1546544701769275
29,4,1,2.5167235818026374
59,3,2,3.0490215627990285
36,5,1,5.8392406999019135
32,1,1,4.395345361528472
32,3,2,3.0490215627990285
25,3,2,6.526538170324626
43,3,2,1.920073241989766
49,4,2,6.519774751364638
41,2,2,2.800348944495635
38,4,1,4.232323968849116
58,1,2,4.3143587074705145
39,5,2,6.645315704489668
60,3,1,3.715776537630808
56,2,2,4.785758736993106
44,3,1,3.533150669070569
47,2,1,4.63236940182993
29,3,1,3.0018472812078834
48,2,1,5.773593283744924
31,3,1,2.5167235818026374
59,2,1,4.785758736993106
35,2,1,3.344520510507784
38,5,2,7.5173330683964155
45,3,2,3.533150669070569
58,5,1,3.0490215627990285
26,3,2,3.533150669070569
38,2,1,4.63236940182993
44,2,1,4.1156409666507034
53,3,2,5.3669372201822645
52,4,2,5.505026315237532
32,4,2,3.8928990800737986
51,2,2,4.770577850636192
50,3,1,7.103963551051057
53,3,2,7.5919480219011515
54,1,1,7.159568459310731
40,2,2,7.851792208518876
55,4,1,7.851792208518876
44,4,2,7.7487568205724315
37,4,2,4.554317405212801
41,1,1,5.226127268099619
52,2,1,7.851792208518876
43,2,2,8.35026251595798
46,2,1,3.0490215627990285
48,3,1,2.627699524416434
29,3,1,3.625181154795564
50,5,1,6.762382541294009
53,4,1,5.505026315237532
40,3,1,7.324246181325056
41,4,2,5.1546544701769275
44,4,1,3.1691419760735164
33,4,2,1.2434091393424107
25,2,1,2.167861360623417
40,2,1,7.214812977735111
48,2,1,4.395345361528472
56,2,1,7.214812977735111
25,4,1,2.403206945289592
44,4,1,2.403206945289592
58,1,1,6.1592057106047875
52,4,2,4.861152724462926
60,5,1,3.344520510507784
39,3,2,9.05206153865308
51,4,1,4.395345361528472
31,3,2,5.8392406999019135
45,2,1,7.851792208518876
43,4,2,10.0
45,4,1,3.715776537630808
46,2,1,3.97953504487523
47,4,2,4.785758736993106
52,5,2,3.0490215627990285
40,4,2,4.395345361528472
49,2,1,5.640535277520913
50,1,2,2.286981798798547
35,1,1,7.851792208518876
29,2,2,3.149305724395372
33,2,1,6.466485876496154
29,2,1,3.0490215627990285
45,5,2,1.231441553512202
49,3,1,2.5167235818026374
58,4,1,3.533150669070569
41,4,2,8.92483093282926
47,3,1,4.709506821918165
31,4,1,4.972692023457221
56,4,2,3.715776537630808
31,4,2,1.3203373343237872
55,3,2,2.167861360623417
48,4,2,3.533150669070569
50,3,2,3.533150669070569
42,4,2,4.3143587074705145
25,3,2,3.97953504487523
55,2,1,3.0490215627990285
28,5,1,6.877805176465077
46,4,1,3.0490215627990285
48,5,2,5.3669372201822645
42,3,1,1.3785309132255534
34,1,2,3.0490215627990285
28,3,1,5.7073629908529835
58,2,2,4.785758736993106
47,5,2,8.823702431263166
56,4,1,9.05206153865308
56,4,1,3.0490215627990285
30,5,2,1.231441553512202
50,2,1,5.8392406999019135
43,4,2,5.505026315237532
37,1,1,6.1592057106047875
52,4,2,4.785758736993106
30,5,2,4.149202735977323
44,2,1,5.8392406999019135
38,2,1,8.823702431263166
28,1,1,4.395345361528472
38,3,1,2.5167235818026374
52,4,2,3.625181154795564
34,4,1,3.97953504487523
45,4,1,5.505026315237532
58,2,1,3.533150669070569
38,5,2,3.625181154795564
31,3,1,3.97953504487523
38,4,2,3.451395986579185
28,3,1,7.5919480219011515
32,3,1,4.671050579220379
28,1,1,1.920073241989766
42,5,2,4.5104346041136925
47,2,2,5.8392406999019135
55,3,2,9.27530957478065
37,1,1,7.11611646978
37,4,2,5.310948040210768
33,4,2,7.953668320110014
50,4,2,2.627699524416434
40,3,2,3.439620342688818
45,3,1,5.1546544701769275
37,1,1,6.466485876496154
35,1,1,6.762382541294009
44,3,1,4.935789119998573
48,3,2,7.5919480219011515
41,3,1,2.5167235818026374
55,4,2,6.877805176465077
33,4,2,4.785758736993106
56,2,1,4.785758736993106
29,5,2,1.6578316710109529
45,2,2,3.9797070818074327
44,4,2,5.505026315237532
25,4,2,7.851792208518876
45,3,2,3.247776041971798
40,4,2,3.143340739749486
56,3,2,3.4865772181402566
39,2,1,3.97953504487523
38,3,2,3.8928990800737986
44,2,1,5.505026315237532
39,2,1,5.1546544701769275
30,3,1,1.231441553512202
33,4,2,4.758408298041166
31,1,1,3.97953504487523
35,2,1,6.762382541294009
36,2,1,2.167861360623417
33,2,1,1.6578316710109529
48,2,1,4.475320186969985
47,3,1,4.475320186969985
28,4,2,7.047991648683415
28,3,2,3.97953504487523
48,4,2,3.625181154795564
40,2,1,5.8392406999019135
42,3,1,7.851792208518876
39,1,1,8.823702431263166
44,1,1,5.1546544701769275
29,5,2,4.395345361528472
49,3,2,6.0328228676872255
47,3,2,4.709506821918165
41,1,1,1.684774796412594
52,2,2,4.149202735977323
38,5,2,6.762382541294009
56,4,1,8.35026251595798
29,3,2,3.533150669070569
33,2,1,6.1592057106047875
41,2,2,3.97953504487523
44,1,2,7.047991648683415
58,2,2,2.403206945289592
29,3,1,4.935714970944316
42,2,1,1.0
47,5,2,2.894982929878835
30,4,2,5.082442693083735
39,1,2,4.064954207006852
42,4,1,5.086071156787845
49,3,1,7.851792208518876
33,2,2,3.533150669070569
30,3,1,3.344520510507784
25,5,1,8.823147958463895
52,2,2,3.97953504487523
26,2,1,5.1546544701769275
40,4,2,7.851792208518876
49,2,1,6.1592057106047875
54,4,1,4.785758736993106
42,2,1,6.466485876496154
27,2,1,5.7073629908529835
55,1,1,2.8426207632146223
55,2,1,7.851792208518876
40,3,1,2.5167235818026374
32,2,2,7.6445248830590575
27,2,1,7.902872919783241
49,3,2,3.97953504487523
50,4,2,5.505026315237532
50,1,1,2.403206945289592
44,5,2,5.505026315237532
57,5,2,8.823702431263166
48,1,1,3.8049971000421445
46,4,1,4.785758736993106
44,5,2,3.344520510507784
44,3,1,1.3785309132255534
42,5,2,3.247776041971798
36,1,1,4.149202735977323
54,2,2,4.1156409666507034
29,3,1,7.902872919783241
33,3,2,4.63236940182993
34,2,1,8.364812118089105
51,2,1,2.0456367616999582
33,2,1,5.477619235309207
59,3,2,7.324246181325056
28,2,1,3.8049971000421445
40,3,2,4.935714970944316
29,2,1,3.0490215627990285
34,1,1,2.7362861929703066
43,2,2,7.432312149470441
45,2,2,6.007294945730859
35,5,2,2.065903894883429
43,2,2,4.785758736993106
49,4,2,3.97953504487523
60,1,2,4.395345361528472
32,3,1,9.579844683872919
53,2,1,4.149202735977323
45,3,2,3.533150669070569
56,2,1,6.283561892179867
30,2,1,1.920073241989766
60,2,2,4.63236940182993
48,1,1,1.1862385376415812
47,4,1,5.505026315237532
44,2,2,7.851792208518876
46,2,1,6.3871279028385715
37,2,1,4.3143587074705145
31,2,1,5.505026315237532
50,3,1,4.709506821918165
36,3,1,2.403206945289592
27,2,1,2.3340413647295932
41,4,1,6.466485876496154
49,2,1,3.0490215627990285
25,2,1,2.7362861929703066
41,1,1,3.97953504487523
47,3,2,4.63236940182993
32,5,2,2.286981798798547
50,5,2,8.35026251595798
46,2,1,2.5167235818026374
47,5,2,2.1193565406143025
55,3,1,3.033715181750687
49,4,1,6.1592057106047875
60,2,2,9.141956331341582
31,5,2,1.920073241989766
29,4,1,9.27530957478065
51,2,1,2.0456367616999582
28,2,1,4.011108284388017
36,3,2,4.232323968849116
28,3,2,4.475320186969985
38,4,2,7.953668320110014
35,3,1,3.97953504487523
46,3,1,4.475320186969985
37,3,2,4.63236940182993
41,3,2,1.684774796412594
59,3,1,8.823702431263166
51,3,1,3.97953504487523
26,2,1,2.0456367616999582
32,2,2,5.8392406999019135
50,2,2,2.167861360623417
43,2,1,4.064954207006852
34,2,2,3.247776041971798
34,2,1,3.97953504487523
40,1,1,3.0490215627990285
32,3,2,4.395345361528472
38,2,1,8.35026251595798
39,2,1,4.812695959875715
41,3,2,2.8426207632146223
47,4,1,4.709506821918165
36,3,1,3.0490215627990285
36,2,1,3.8928990800737986
42,2,1,3.57934923573417
54,3,1,7.851792208518876
27,3,1,5.8392406999019135
36,2,1,3.574746011582837
35,2,2,6.1592057106047875
42,2,1,3.97953504487523
41,5,2,1.684774796412594
35,3,1,4.785758736993106
47,2,1,4.475320186969985
59,2,1,4.935714970944316
29,3,2,6.345007568332684
32,1,2,6.1592057106047875
51,2,1,3.760555066457952
41,2,1,3.533150669070569
40,2,1,6.762382541294009
45,2,2,4.395345361528472
28,3,2,5.968842311143539
50,2,1,8.252686358091534
53,2,1,6.466485876496154
48,2,1,3.97953504487523
37,2,2,1.920073241989766
51,4,2,4.861152724462926
55,5,2,3.344520510507784
35,2,2,2.627699524416434
33,2,1,5.505026315237532
41,4,2,7.851792208518876
33,2,1,9.05206153865308
49,1,1,5.1546544701769275
31,1,2,3.0490215627990285
43,1,2,1.6578316710109529
43,4,2,4.149202735977323
43,3,2,3.0490215627990285
50,4,2,3.97953504487523
52,3,2,7.214812977735111
46,2,2,5.1546544701769275
40,2,1,2.627699524416434
43,2,1,4.149202735977323
54,2,1,2.9468279565607496
38,5,2,5.190481934190595
32,3,1,5.082442693083735
28,4,2,7.851792208518876
33,5,1,6.283561892179867
44,5,1,2.5167235818026374
41,2,2,8.637109554921334
48,4,2,7.5919480219011515
50,4,1,3.1691419760735164
47,4,1,6.991645988987527
31,2,1,3.8049971000421445
40,2,1,4.064954207006852
34,2,2,7.047991648683415
28,2,1,3.533150669070569
30,2,2,2.0456367616999582
35,4,2,3.625181154795564
46,5,2,7.5919480219011515
33,2,1,6.645315704489668
34,5,2,1.231441553512202
51,4,2,2.403206945289592
32,3,1,3.971788345876793
55,3,1,3.0490215627990285
39,2,1,7.047991648683415
48,4,2,5.8392406999019135
34,4,2,4.785758736993106
39,3,2,4.785758736993106
50,5,1,5.7073629908529835
54,3,2,2.8426207632146223
60,4,1,3.344520510507784
48,5,2,3.247776041971798
47,4,1,4.395345361528472
51,4,2,5.8392406999019135
35,4,2,7.324246181325056
38,1,1,4.785758736993106
49,2,1,8.823702431263166
44,1,1,4.935714970944316
54,2,1,2.286981798798547
38,2,1,7.851792208518876
30,3,2,4.395345361528472
60,4,1,3.0490215627990285
45,5,1,7.047991648683415
47,4,2,1.920073241989766
47,1,1,3.533150669070569
36,3,2,4.935714970944316
39,5,2,7.851792208518876
40,1,2,2.5167235818026374
38,4,2,3.1691419760735164
35,4,1,1.3203373343237872
30,5,2,5.3669372201822645
27,4,1,6.096273341940484
40,3,2,5.009470383525816
34,5,2,5.505026315237532
54,2,2,5.3669372201822645
50,2,1,3.0490215627990285
45,3,2,1.520506357309305
26,4,1,3.533150669070569
40,5,2,2.0456367616999582
42,2,1,7.324246181325056
43,3,1,2.1315300605413645
34,2,2,3.533150669070569
44,2,2,3.439620342688818
55,4,2,1.7909054631156154
30,5,2,1.920073241989766
38,3,1,5.505026315237532
25,3,1,2.627699524416434
36,5,2,3.97953504487523
60,4,1,3.97953504487523
40,4,2,5.968842311143539
34,5,1,6.934919562374345
39,4,1,5.505026315237532
26,2,1,2.627699524416434
28,2,2,7.851792208518876
27,4,2,3.760555066457952
34,2,1,8.35026251595798
51,4,2,7.851894658192871
58,3,1,7.851792208518876
42,4,1,4.709506821918165
27,4,2,2.9053928530952535
60,2,1,3.3447123252895485
53,3,1,5.3669372201822645
47,5,2,8.35026251595798
40,3,2,8.730853295473878
57,3,2,1.3203373343237872
31,5,1,3.2672603113478234
28,3,1,5.1546544701769275
58,2,1,3.533150669070569
47,2,2,3.0490215627990285
53,2,1,1.7909054631156154
47,4,1,7.324246181325056
44,2,1,6.526538170324626
32,2,1,9.05206153865308
31,2,1,7.324246181325056
33,2,1,7.1574066686681945
26,4,2,6.000899617617267
40,5,1,4.232323968849116
29,2,1,7.378447121350381
35,4,2,4.149202735977323
37,4,2,5.505026315237532
39,2,1,1.920073241989766
44,4,1,5.968842311143539
45,1,1,5.2374957248030265
27,3,2,7.851792208518876
59,3,2,6.283561892179867
52,2,1,7.214812977735111
38,5,2,3.533150669070569
45,2,2,5.505026315237532
28,2,1,6.466485876496154
44,1,1,2.5167235818026374
48,2,1,5.1546544701769275
31,2,1,5.204761778406554
28,3,1,5.505026315237532
45,4,2,3.247776041971798
56,4,1,4.785758736993106
47,2,2,5.505026315237532
41,2,1,7.324246181325056
49,2,1,4.709506821918165
48,3,2,6.1592057106047875
45,2,2,5.1546544701769275
52,1,2,6.762382541294009
51,2,1,1.231441553512202
40,2,1,3.97953504487523
48,4,2,3.533150669070569
47,3,2,2.0456367616999582
49,3,1,6.0328228676872255
57,3,2,3.1691419760735164
48,4,2,9.493751162716576
56,5,2,8.823702431263166
39,4,2,7.514620436907213
49,3,2,3.533150669070569
46,3,2,5.118642277265394
39,4,2,4.4911967790139675
26,2,2,5.2968816387761715
47,4,1,7.5919480219011515
35,1,2,4.785758736993106
45,2,1,3.625181154795564
29,1,2,2.5167235818026374
50,2,2,5.3669372201822645
35,4,2,4.149202735977323
41,3,1,4.63236940182993
49,2,2,2.8426207632146223
36,2,1,2.5167235818026374
28,5,2,1.23174118244938
42,3,1,3.247776041971798
45,5,1,5.505026315237532
52,3,2,1.231441553512202
42,4,2,5.8392406999019135
32,2,1,5.009470383525816
55,4,2,5.3669372201822645
46,4,2,5.505026315237532
55,1,1,4.785758736993106
33,4,1,2.0207991888966266
45,1,1,5.1546544701769275
54,2,2,2.460292927263178
32,4,2,5.1546544701769275
35,5,2,5.7073629908529835
54,2,1,4.785758736993106
31,4,2,6.1592057106047875
45,4,1,5.904319234659914
50,3,1,9.27530957478065
25,3,1,4.785758736993106
32,2,1,7.18723536292938
51,2,2,6.57538884679545
29,3,1,3.8049971000421445
32,3,2,6.762382541294009
42,3,1,7.902872919783241
59,2,2,4.149202735977323
29,3,2,2.627699524416434
52,2,1,7.851792208518876
35,2,1,6.345007568332684
28,1,1,6.762382541294009
50,4,1,2.403206945289592
49,2,1,1.4699535777743744
35,3,1,5.3669372201822645
39,4,1,7.432312149470441
43,4,2,7.324246181325056
58,1,1,7.851792208518876
38,5,2,2.5167235818026374
49,3,1,3.715776537630808
36,3,2,2.627699524416434
54,4,1,3.149305724395372
26,2,2,2.8215278638829178
58,3,1,4.064954207006852
44,2,1,6.773997732353085
43,1,1,5.8392406999019135
40,3,1,3.0490215627990285
31,3,1,6.762382541294009
41,5,2,3.247776041971798
51,3,2,6.466485876496154
34,3,2,5.3669372201822645
45,3,1,2.9468279565607496
35,1,1,3.97953504487523
33,2,2,7.324246181325056
44,4,2,6.1592057106047875
50,2,2,1.920073241989766
47,5,2,5.1546544701769275
60,1,1,2.627699524416434
56,1,2,6.283561892179867
44,5,2,5.8392406999019135
43,5,1,5.904319234659914
29,3,1,7.851792208518876
28,2,1,5.573094988095287
45,3,1,3.247776041971798
44,1,1,3.0490215627990285
48,3,1,7.851792208518876
45,2,1,3.0490215627990285
56,2,1,3.97953504487523
30,2,1,4.709506821918165
45,4,2,2.6279190342275944
41,2,1,9.27530957478065
59,1,2,3.439620342688818
46,1,1,8.823702431263166
26,3,1,6.762382541294009
53,2,2,7.851792208518876
46,4,2,6.345007568332684
42,3,1,3.0490215627990285
30,1,1,3.533150669070569
34,4,2,5.505026315237532
46,4,1,3.533150669070569
37,2,2,6.762382541294009
27,3,1,6.1592057106047875
52,2,2,3.0490215627990285
43,2,1,3.97953504487523
52,2,1,5.009470383525816
54,3,2,9.05206153865308
47,2,1,2.627699524416434
42,4,2,4.1156409666507034
35,3,2,7.047991648683415
60,2,1,1.231441553512202
45,2,2,5.2968816387761715
39,1,1,8.104385777948
46,3,2,4.475320186969985
51,3,1,4.395345361528472
58,2,1,4.785758736993106
45,5,2,4.63236940182993
41,3,1,2.8426207632146223
42,2,1,5.897577170309658
31,3,1,3.1691419760735164
49,2,2,3.439620342688818
39,2,2,6.466606430301511
53,4,2,6.762382541294009
41,2,1,4.935714970944316
39,4,2,4.935714970944316
29,2,1,5.8392406999019135
43,5,2,6.1592057106047875
34,4,2,4.785758736993106
25,4,2,1.6578316710109529
30,5,2,6.1592057106047875
29,4,2,6.762382541294009
32,2,2,3.344520510507784
54,2,2,8.823702431263166
40,2,1,8.252686358091534
30,1,1,5.1546544701769275
47,2,1,3.8049971000421445
25,2,1,3.8049971000421445
44,3,1,3.247776041971798
41,1,2,8.823702431263166
54,4,1,7.800421703994668
35,3,2,5.505026315237532
57,1,1,6.1592057106047875
44,4,1,2.403206945289592
56,4,1,6.466485876496154
34,2,2,9.70766225138495
30,4,1,2.7362861929703066
38,3,1,1.684774796412594
43,1,2,2.627699524416434
58,3,2,2.215869803180162
36,2,1,3.344520510507784
48,2,2,6.466485876496154
35,2,2,2.1356618262499305
50,4,2,3.0490215627990285
58,1,1,2.460292927263178
44,2,1,4.63236940182993
50,4,2,7.047991648683415
57,4,1,5.1546544701769275
43,1,2,4.395345361528472
40,3,2,2.403206945289592
39,4,1,7.5919480219011515
32,5,2,2.1290979000354078
48,4,2,5.226127268099619
29,5,1,4.475320186969985
35,4,1,2.403206945289592
41,2,1,4.3143587074705145
50,2,1,3.97953504487523
35,4,2,5.009470383525816
27,3,1,7.047991648683415
57,5,1,4.744538411468794
48,3,2,3.0490215627990285
59,5,2,4.709506821918165
54,2,2,1.231441553512202
45,2,2,4.1156409666507034
40,4,1,2.8426207632146223
45,5,2,6.466485876496154
54,4,1,6.077293139106857
35,1,1,7.851792208518876
51,4,1,8.35026251595798
43,3,1,3.97953504487523
51,3,1,3.0490215627990285
45,3,2,130.98217739999998
32,2,1,109.83398559999999
33,3,2,136.8763676
41,3,2,121.43031380000001
47,3,1,85.38394038
37,2,1,99.6894637
57,2,1,148.4131591
39,5,2,81.28325328
59,4,2,145.8051634
31,4,2,149.0558956
38,2,1,99.6894637
51,4,2,118.88435929999999
50,2,2,79.85490031
32,5,1,118.88435929999999
38,4,2,160.6424754
40,3,2,73.77574327
60,5,2,154.685293
30,4,2,101.8243521
41,3,1,81.28325328
53,2,1,134.7053751
35,3,2,97.49329405
50,2,1,109.83398559999999
43,4,2,171.7651326
42,2,1,91.69922611
53,2,1,66.96164432
33,2,1,109.83398559999999
31,2,1,81.28325328
43,1,1,90.48191336
40,5,2,148.4131591
